"ConceptId","Theme","UseHorizon","SignalText","SignalCount","SourceFileCount","SampleSources"
"CONCEPT-38651","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SCRIPT_HYGIENE"",""BLOCK"",""BLOCKED"",""COMMAND_CENTER/SCRIPTS/INCOMING/INSTALL_ASSISTANT_DOOR_RELAY_V1_20260521.ps1"",""Executable statement before param block."",""ErrorActionPreference token appears before param."",""Move param block to top before executable statements."",""SECURITY_CREDENTIAL_SURFACE""","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_SELECTED_ROWS_20260530_095823.csv"
"CONCEPT-35415","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SCRIPT_HYGIENE"",""BLOCK"",""BLOCKED"",""COMMAND_CENTER/SCRIPTS/INCOMING/INSTALL_CHILD_SHELL_LEVEL2_APPROVED_HELPER_ROUTE_20260521_083132.ps1"",""Executable statement before param block."",""ErrorActionPreference token appears before param."",""Move param block to top before executable statements."",""SECURITY_CREDENTIAL_SURFACE""","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_SELECTED_ROWS_20260530_095823.csv"
"CONCEPT-07192","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SCRIPT_HYGIENE"",""BLOCK"",""BLOCKED"",""COMMAND_CENTER/SCRIPTS/INCOMING/INSTALL_WATCHER_LIVENESS_STALE_PID_DURABILITY_20260521_082448.ps1"",""Executable statement before param block."",""ErrorActionPreference token appears before param."",""Move param block to top before executable statements."",""SECURITY_CREDENTIAL_SURFACE""","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_SELECTED_ROWS_20260530_095823.csv"
"CONCEPT-25108","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SCRIPT_HYGIENE"",""BLOCK"",""BLOCKED"",""COMMAND_CENTER/SCRIPTS/INCOMING/InstallPSCorePolicyDefinitions.ps1"",""Executable statement before param block."",""ErrorActionPreference token appears before param."",""Move param block to top before executable statements."",""SECURITY_CREDENTIAL_SURFACE""","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_SELECTED_ROWS_20260530_095823.csv"
"CONCEPT-07455","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SCRIPT_HYGIENE"",""BLOCK"",""BLOCKED"",""COMMAND_CENTER/SCRIPTS/INCOMING/LOCAL_MULE_BIG_OVERALL_JOB_PACKET_BUILDER_20260520.ps1"",""Executable statement before param block."",""ErrorActionPreference token appears before param."",""Move param block to top before executable statements."",""SECURITY_CREDENTIAL_SURFACE""","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_SELECTED_ROWS_20260530_095823.csv"
"CONCEPT-35749","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SCRIPT_HYGIENE"",""BLOCK"",""BLOCKED"",""COMMAND_CENTER/SCRIPTS/INCOMING/LOCK_WATCHER_LIVENESS_DURABILITY_AND_QUEUE_LEVEL2_20260521_082718.ps1"",""Executable statement before param block."",""ErrorActionPreference token appears before param."",""Move param block to top before executable statements."",""SECURITY_CREDENTIAL_SURFACE""","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_SELECTED_ROWS_20260530_095823.csv"
"CONCEPT-19840","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SCRIPT_HYGIENE"",""BLOCK"",""BLOCKED"",""COMMAND_CENTER/SCRIPTS/INCOMING/MULE_RETURN_BIG_OVERALL_FULL_DISPOSITION_SAVE_20260520.ps1"",""Executable statement before param block."",""ErrorActionPreference token appears before param."",""Move param block to top before executable statements."",""SECURITY_CREDENTIAL_SURFACE""","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_SELECTED_ROWS_20260530_095823.csv"
"CONCEPT-26165","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SCRIPT_HYGIENE"",""BLOCK"",""BLOCKED"",""COMMAND_CENTER/SCRIPTS/INCOMING/MULE_RETURN_KNOWN_PATH_IMPORT_RECOVERY_20260520.ps1"",""Executable statement before param block."",""ErrorActionPreference token appears before param."",""Move param block to top before executable statements."",""SECURITY_CREDENTIAL_SURFACE""","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_SELECTED_ROWS_20260530_095823.csv"
"CONCEPT-26810","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SCRIPT_HYGIENE"",""BLOCK"",""BLOCKED"",""COMMAND_CENTER/SCRIPTS/INCOMING/MULE_RETURN_KNOWN_PATH_IMPORT_SAVE_20260520.ps1"",""Executable statement before param block."",""ErrorActionPreference token appears before param."",""Move param block to top before executable statements."",""SECURITY_CREDENTIAL_SURFACE""","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_SELECTED_ROWS_20260530_095823.csv"
"CONCEPT-06224","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SCRIPT_HYGIENE"",""BLOCK"",""BLOCKED"",""COMMAND_CENTER/SCRIPTS/INCOMING/MULE_RUN1.ps1"",""Executable statement before param block."",""ErrorActionPreference token appears before param."",""Move param block to top before executable statements."",""SECURITY_CREDENTIAL_SURFACE""","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_SELECTED_ROWS_20260530_095823.csv"
"CONCEPT-09674","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SCRIPT_HYGIENE"",""BLOCK"",""BLOCKED"",""COMMAND_CENTER/SCRIPTS/INCOMING/NO_RULE_KING_BETTER_FIT_PROMOTION_20260520.ps1"",""Executable statement before param block."",""ErrorActionPreference token appears before param."",""Move param block to top before executable statements."",""SECURITY_CREDENTIAL_SURFACE""","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_SELECTED_ROWS_20260530_095823.csv"
"CONCEPT-16100","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SCRIPT_HYGIENE"",""BLOCK"",""BLOCKED"",""COMMAND_CENTER/SCRIPTS/INCOMING/POWERSHELL_DELIVERY_LINT_RECOVERY_20260520.ps1"",""Executable statement before param block."",""ErrorActionPreference token appears before param."",""Move param block to top before executable statements."",""SECURITY_CREDENTIAL_SURFACE""","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_SELECTED_ROWS_20260530_095823.csv"
"CONCEPT-17141","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SR-CHECK-003-PACKET"",""Candidate packet exists"",""True"",""C:\Users\13527\Desktop\123\_MISC_DRAWER\READ_REPORTS\CODING_ROOM\SAVE_CANDIDATE_PACKET_V1_2_UNIQUE_20260531_0645_20260531_053717\CODING_ROOM_SAVE_CANDIDATE_PACKET_V1_2_UNIQUE_20260531_0645_20260531_053717.md"",""Rerun V1.2 or repair missing packet output.""","1","1","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_ROOM_DECISION_PACKET_V1_UNIQUE_20260531_0655_20260531_053841/CODING_ROOM_SAVE_ROOM_DECISION_CHECKS_V1_UNIQUE_20260531_0655_20260531_053841.csv"
"CONCEPT-25415","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","""SR-CHECK-009-SCOPE-FIX-RECORDED"",""Search scope fix is recorded"",""True"",""SearchScopeFix=READ_REPORTS_ROOT_RECURSIVE"",""Do not proceed. Scope repair must be explicit.""","1","1","_MISC_DRAWER/READ_REPORTS/CODING_ROOM/SAVE_ROOM_DECISION_PACKET_V1_UNIQUE_20260531_0655_20260531_053841/CODING_ROOM_SAVE_ROOM_DECISION_CHECKS_V1_UNIQUE_20260531_0655_20260531_053841.csv"
"CONCEPT-08523","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Applies bounded repair notes from a confirmed path-class packet.","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/APPLY_PATH_CLASS_REVIEW_REPAIR_PACKET_V1_20260530.ps1"
"CONCEPT-32181","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Break Room Locker Rule — Candidate V1","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/BREAK_ROOM_LOCKER_RULE_20260528.md"
"CONCEPT-32277","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Chat Suit Card — Helper Script Generation Base Layer Guard V1","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/HELPER_SCRIPT_GENERATION_BASE_LAYER_GUARD_SUIT_CARD_V1_20260530.md"
"CONCEPT-40306","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Code Gate V1.4 Allow-Switch Forwarding Fix Card","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/RULE_MACHINES/CODE_GATE_V14_ALLOW_SWITCH_FORWARDING_FIX_CARD_20260528_000240.md"
"CONCEPT-33116","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Code Gate V1.4 Forwarding Repair Proven","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/RULE_MACHINES/CODE_GATE_V14_FORWARDING_REPAIR_PROVEN_CARD_20260528_001327.md"
"CONCEPT-36806","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Confirmed 50-Ticket Repair Packet","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/PATH_CLASS_50_WAVE_REPAIR_PACKET_20260530/PATH_CLASS_CONFIRMED_50_REPAIR_PACKET_SOURCE_COPY_20260530.md"
"CONCEPT-34397","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Do not comma-wrap the array here; comma-wrapping creates one System.Object[] item","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/TOOLS/SOURCE_WASH/RUN_SOURCE_WASH_FULL_CYCLE_V1_3.ps1"
"CONCEPT-02150","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Freshen' up Internal Orientation and File Rule Capture","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/FRESHEN_UP_INTERNAL_ORIENTATION_AND_FILE_RULE_CAPTURE_20260529.md"
"CONCEPT-04814","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Freshen' up Internal Orientation and File Rule Next Use TODO","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/FRESHEN_UP_INTERNAL_ORIENTATION_AND_FILE_RULE_NEXT_USE_TODO_20260529.md"
"CONCEPT-31672","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Full House Gate Wash - One Block Family Selection","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_BLOCK_FAMILY_SELECTION_V1_20260530_095823.md"
"CONCEPT-25426","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Full House Gate Wash - Selected Block Family Classification V1","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_SELECTED_BLOCK_FAMILY_CLASSIFICATION_V1_20260530_095823.md"
"CONCEPT-14553","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Full House Gate Wash Chain Supervisor V2 Repair Plan","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CHAIN_SUPERVISOR_V2_REPAIR_PLAN_20260530_095823.md"
"CONCEPT-29332","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Helper Confidence Ladder and Source-to-House File Logic Rule â€” 20260528","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HELPER_CONFIDENCE_LADDER_AND_SOURCE_TO_HOUSE_FILE_LOGIC_RULE_20260528.md"
"CONCEPT-06014","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Helper Script Generation Base Layer Guard — Fit Report","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/HELPER_SCRIPT_GENERATION_BASE_LAYER_GUARD_FIT_REPORT_20260530.md"
"CONCEPT-11370","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# House File Toolbox Supervisor Direction Rule — 2026-05-29","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HOUSE_FILE_TOOLBOX_SUPERVISOR_DIRECTION_RULE_20260529.md"
"CONCEPT-32026","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Local Helpers Status, Not Code — Next Work","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/LOCAL_HELPERS_STATUS_NOT_CODE_NEXT_WORK_20260528_001837.md"
"CONCEPT-36500","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Lower-Layer Save Route Harness Root Repair — Crime Scene","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/LOWER_LAYER_SAVE_ROUTE_HARNESS_ROOT_REPAIR_CRIME_SCENE_20260530.md"
"CONCEPT-12377","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Lower-Layer Save Route Harness Root Repair Rule","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/LOWER_LAYER_SAVE_ROUTE_HARNESS_ROOT_REPAIR_RULE_20260530.md"
"CONCEPT-04538","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Mail Room Pulse Priority Inbox Rule","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/MAIL_ROOM_PULSE_PRIORITY_INBOX_RULE_20260524.md"
"CONCEPT-32401","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Packet Top-Block / Dense Handoff TODO","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/PACKET_TOP_BLOCK_DENSE_HANDOFF_TODO_20260520.md"
"CONCEPT-25284","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Path-Class 50-Wave Bounded Repair Report","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/PATH_CLASS_50_WAVE_REPAIR_PACKET_20260530/PATH_CLASS_50_WAVE_BOUNDED_REPAIR_REPORT_20260530.md"
"CONCEPT-01282","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Path-Class 50-Wave Bounded Repair Skipped Targets","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/PATH_CLASS_50_WAVE_REPAIR_PACKET_20260530/PATH_CLASS_50_WAVE_BOUNDED_REPAIR_SKIPPED_TARGETS_20260530.md"
"CONCEPT-17174","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# README Front Door / Chat Source Repair V1.5","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/README_FRONT_DOOR_CHAT_SOURCE_REPAIR_V1_5_20260530.md"
"CONCEPT-19761","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Resident Worker House Walk And Flatline Wash Rule","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/RESIDENT_WORKER_HOUSE_WALK_AND_FLATLINE_WASH_RULE_20260524.md"
"CONCEPT-25139","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Root-Layer Drop-Down Issue Repair Suit Card V1","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/ROOT_LAYER_DROPDOWN_ISSUE_REPAIR_SUIT_CARD_V1_20260530.md"
"CONCEPT-22725","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Root-Layer Drop-Down Repair Tickets","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/ROOT_LAYER_DROPDOWN_REPAIR_TICKETS_20260530.md"
"CONCEPT-26623","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Route rule: run as a .ps1 file, do not paste this whole script into PowerShell.","1","1","_TOOLS_AND_SCRIPTS/TOOLS/USED_ASSISTANT_SAVE_SCRIPTS_20260527/Save_Self_Verifying_Save_Script_Rule.ps1"
"CONCEPT-13671","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Rule Expansion Cross-Exam Discovery Helper Card","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/RULE_MACHINES/RULE_EXPANSION_CROSS_EXAM_DISCOVERY_HELPER_CARD_20260527.md"
"CONCEPT-17366","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Rule Expansion Cross-Exam Discovery Next Work","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/RULE_EXPANSION_CROSS_EXAM_DISCOVERY_NEXT_WORK_20260527.md"
"CONCEPT-08001","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Rule Expansion Rope Gate Cross-Examination Discovery Walk","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/THINK_TANK/GATE_RUNS/RULE_EXPANSION_CROSS_EXAM_DISCOVERY_WALK_20260527.md"
"CONCEPT-05976","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Rule Quality / Wording Coverage Repair TODO","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/RULE_QUALITY_WORDING_COVERAGE_REPAIR_TODO_20260522_050634.md"
"CONCEPT-05761","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Scratch And Sniff Next Work","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/SCRATCH_AND_SNIFF_NEXT_WORK_20260528_005900.md"
"CONCEPT-01781","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Soft Suit Next Work","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/SOFT_SUIT_NEXT_WORK_20260528_011839.md"
"CONCEPT-35766","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Solution-to-Concept Cross-Exam Fit Loop Next Work","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/SOLUTION_TO_CONCEPT_CROSS_EXAM_FIT_LOOP_NEXT_WORK_20260527.md"
"CONCEPT-32541","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Source-to-House Helper Logic Next Work — 20260528","1","1","_TOOLS_AND_SCRIPTS/ROOT_TOOL_PACKAGES_20260530/HELPER_FILE_LOGIC_RULE_SAVE_PACKET_V1/TODO__SOURCE_TO_HOUSE_HELPER_LOGIC_NEXT_WORK_20260528.md"
"CONCEPT-35175","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# Source-to-House Helper Logic Next Work â€” 20260528","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/SOURCE_TO_HOUSE_HELPER_LOGIC_NEXT_WORK_20260528.md"
"CONCEPT-07583","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","# TODO — Helper Script Generation Base Layer Guard","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/HELPER_SCRIPT_GENERATION_BASE_LAYER_GUARD_NEXT_TODO_20260530.md"
"CONCEPT-04982","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## 1. Rule Name","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/BREAK_ROOM_LOCKER_RULE_20260528.md"
"CONCEPT-26431","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## 3. Core Rule","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/BREAK_ROOM_LOCKER_RULE_20260528.md"
"CONCEPT-40173","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## 4. Look-In / Alignment Rule","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/BREAK_ROOM_LOCKER_RULE_20260528.md"
"CONCEPT-19692","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## 5. Rule Pressure Worn","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CENTER_ROOM/CURRENT_CENTER.md"
"CONCEPT-36746","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Active project rule","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/PROJECT_FIRST_TOOLING_SUIT_PARKING_PACKET_20260531.md"
"CONCEPT-31255","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Active rule","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/SUIT_SYSTEM/CURRENT_ASSISTANT_SUIT.md"
"CONCEPT-36453","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Applied Helper Rule","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/RULE_MACHINES/LOCAL_HELPERS_STATUS_NOT_CODE_CARD_20260528_001837.md"
"CONCEPT-30227","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Best next object","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/LOWER_LEVEL_ERROR_POWERPLAY_BREADCRUMB_CHAIN_SUIT_CARD_V1_20260530.md"
"CONCEPT-03720","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## BLOCK","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/SOURCE_TO_HOUSE_WASH_FIT_DECISION_REPORT_20260528.md"
"CONCEPT-31569","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## BLOCK or required-failure findings by gate","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_CYCLE_V1_1_DIGEST_20260530_095823.md"
"CONCEPT-09724","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Block row sample","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_BLOCK_FAMILY_SELECTION_V1_20260530_095823.md"
"CONCEPT-40672","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Block Rows - All","1","1","_MISC_DRAWER/READ_REPORTS/FULL_HOUSE_GATE_WASH_GATE_BY_GATE_REVIEW_V1_20260530_095823.md"
"CONCEPT-36429","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Chat handoff block","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/TEMPLATES/REVERSE_WALK_SUMMARY_PACKET_TEMPLATE_KEY_2E6F99ED9EFE_20260530.md"
"CONCEPT-30906","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Clean Disposition Rule","1","1","Jxhnny_Kl33N_Seedz/MULE_WORKSHOP/WHOLE_HOUSE_WASH_CREATIVE_SYNTHESIS_20260524/LOCAL_TREE_DISPOSITION.md"
"CONCEPT-10640","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Clean Third Rule","1","1","Jxhnny_Kl33N_Seedz/MULE_WORKSHOP/WHOLE_HOUSE_WASH_CREATIVE_SYNTHESIS_20260524/SIDE_BY_SIDE_AND_THIRD_SYNTHESIS.md"
"CONCEPT-18158","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Completion standard for this fix","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/PACKET_TOP_BLOCK_DENSE_HANDOFF_TODO_20260520.md"
"CONCEPT-09880","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Confirmed next 50 repair candidates","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/PATH_CLASS_50_WAVE_REPAIR_PACKET_20260530/PATH_CLASS_REVIEW_CLOSEOUT_SOURCE_COPY_20260530.md"
"CONCEPT-28684","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Controlled dump rule","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/SUIT_SYSTEM/HARD_SUIT.md"
"CONCEPT-34322","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Current fix","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/TODO/PACKET_TOP_BLOCK_DENSE_HANDOFF_TODO_20260520.md"
"CONCEPT-19558","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Current-load rule","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/CHAT_DROP_CURRENT_LOAD_ROTATION_REPORT_20260530.md"
"CONCEPT-34369","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Cut Rule In One Line","1","1","Jxhnny_Kl33N_Seedz/MULE_WORKSHOP/FULL_HOUSE_REVIEW_ROPE_TUG_RUNNER_WASH_20260524/ROPE_TUG_CUT_RUNNER_SYNTHESIS.md"
"CONCEPT-03144","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Data-saving rule","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/CHAT_COCKPIT/CHAT_COCKPIT_HOUSE_NEXT_MOVE_RECOMMENDATION_LOOP_PATCH_20260527.md"
"CONCEPT-02619","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Desired Fix","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/RULE_MACHINES/CODE_GATE_V14_ALLOW_SWITCH_FORWARDING_FIX_CARD_20260528_000240.md"
"CONCEPT-07594","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Dirty status before V1.1 repair","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/SORTING_BENCH/USER_SAID_FIRST_CROSSCHECK_HOUSE_ROPE_V1_FAILURE_POWERPLAY_CRIME_SCENE_20260530.md"
"CONCEPT-32398","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Do Not Kill When","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/GEAR_RACK/RULE_MACHINES/GUARDED_STUCK_PROCESS_RECOVERY_CARD_20260527_235150.md"
"CONCEPT-02328","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Do not repeat","1","1","Jxhnny_Kl33N_Seedz/HOUSE_WORK/WORK_SHED/TEMPLATES/HANDOFF_PACKET_TEMPLATE_20260529.md"
"CONCEPT-25775","HOUSE_ROUTING_ROOMS","USE_NOW_OR_ENFORCE","## Each candidate must include","1","1","Jxhnny_Kl33N_Seedz/BRAIN_LEARNING/HOUSE_NEXT_MOVE_RECOMMENDATION_LOOP_RULE_20260527.md"
