"object","classification","lane","decision","reason","privacy","authority","expected_home","proof"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\f8\c02736668e693c82e7c26967ca3ce06fa8ee1f","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\f9\b90e2137a0b036781ad1d124dc8a97a55bdace","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\fa\5a67c8125ee625d8bc91609851c86077b9fb40","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\fb\f5733905fa32eca119e149dfd555ec7949e98a","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\fc\b15dc28ec26aeb4b110c73ea8324dada56e041","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\fd\4d4794f1c0c8ffbf4d51aaf4014a22663c23d4","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\fe\19173eb0133525f3746c96a35297757bfa3c84","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\fe\7262df2adecdc7ad874e29e9ce1680946bd61c","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\fe\f151c95da93b7268148a25507e41ce0bd31b1b","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\ff\1c169d7e9ca99382d2788fdaf345b0798cf191","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\ff\68d81f08692fe7c246dbd3a6fd5c56611fa302","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\ff\859fd801a1cf8c846b80fd0131c75fd2287247","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\ff\be006ace60ccc780959e39dcfa37aca80ad1a6","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\info\commit-graphs","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\info\packs","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\info\commit-graphs\commit-graph-chain","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\info\commit-graphs\graph-476f76ff4c10595e604744caafa2cf941e198c46.graph","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\info\commit-graphs\graph-52f7de3d34a28d766960ce06a5eefbb68da9c453.graph","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\multi-pack-index","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-018df001013956e0037476ca71539f76facb1997.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-018df001013956e0037476ca71539f76facb1997.pack","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-018df001013956e0037476ca71539f76facb1997.rev","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-020f29609e6916bed096674a9fa8cd1c3840fb1c.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-020f29609e6916bed096674a9fa8cd1c3840fb1c.pack","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-020f29609e6916bed096674a9fa8cd1c3840fb1c.rev","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-1ab832285244384723c98cd7dd50b8049cda77fa.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-1c8fd61b6d6ab49556bd41fb99ac34c608f082f0.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-2100242d2b214b3c928c80e940f612781299ea07.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-5604df9e7168640bafb2a1e127de540f3041e72e.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-7e95efa3a1947eb01121ddb0a97a53a7a411081e.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-8482d4c36151a30fc1d20ec94231934172b261b0.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-8482d4c36151a30fc1d20ec94231934172b261b0.pack","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-8482d4c36151a30fc1d20ec94231934172b261b0.rev","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-8c94839a543cb4ca537b9fe375e6424b3c459a23.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-9bfde6179aa9caef376534f49b727aa9cca002d4.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-b3c6157746918df8ddcb17c10d6ef6dec43b29c1.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-bcd9907ebafd1d92796bc54b49e01678dd324902.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-d2fe82797fc98e51e207a6dc12fdc31a5a98d35d.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-d63e3048dc03e434ab72991161c5719dc6fedd10.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-d63e3048dc03e434ab72991161c5719dc6fedd10.mtimes","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-d63e3048dc03e434ab72991161c5719dc6fedd10.pack","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-d63e3048dc03e434ab72991161c5719dc6fedd10.rev","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-e3b1499e77f5cf3272f60dcb44b304dd9518d82c.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-e4583e01bfdc3fdb9259340598697f5b518baa02.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-f63d375eb96d7b4e19371b14ddef18c403028703.idx","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-f63d375eb96d7b4e19371b14ddef18c403028703.pack","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\objects\pack\pack-f63d375eb96d7b4e19371b14ddef18c403028703.rev","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\refs\heads","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\refs\remotes","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\refs\tags","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\refs\heads\main","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\refs\remotes\origin","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\refs\remotes\origin\HEAD","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\.git\refs\remotes\origin\main","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\ACTIVE_GUIDES\CLEAN_SEED_ALIGNMENT_CHECK.txt","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\ACTIVE_GUIDES\CLEAN_SEED_WRAP_GUIDE.txt","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\ACTIVE_GUIDES\README_START_HERE.txt","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","PUBLIC_SAFE_REVIEW_REQUIRED","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\BRAIN\LEARNING","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\BRAIN\SUIT","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\BRAIN\LEARNING\BRAIN_LANGUAGE_AND_SAVE_TRANSPORT_LEARNING_RULE.md","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\BRAIN\LEARNING\DUAL_SAVE_CHAT_LOCK_AND_RISK_ALARM_LEARNING_RULE.md","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\BRAIN\LEARNING\FULL_STACK_ADOPTION_PASS_LEARNING_RULE.md","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\BRAIN\LEARNING\LEARNING_RULE_INDEX.md","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\BRAIN\LEARNING\LONG_IDEA_INTAKE_AND_SAFE_ROUTING_LEARNING_RULE.md","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\BRAIN\LEARNING\NEXT_RUN_PRESSURE_RELEASE_LEARNING_RULE.md","SOURCE","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY_PRIVATE_OR_SENSITIVE_METADATA","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","Custody/source lane or candidate review; not CURRENT","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\BRAIN\SUIT\CAPTURE_SYSTEM_HELPER_PACK.md","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
"C:\Users\13527\Desktop\Jxhnny_Kleen_C3dz\BRAIN\SUIT\RUNTIME_KERNEL_COMMAND_PROPOSAL_CARD.md","UNKNOWN","PROJECT_REPO","PARK","VERIFY_HOME_AND_RETURN_LINK","LOCAL_ONLY","PROJECT_REPO_NO_PUBLIC_PRIVATE_PROMPT_EXPORT","ISSUE_REVIEW","WHOLE_HOME_INVENTORY.json/csv + source receipts when present"
