"Severity","Path","Species","Field","FailureFamily","SuggestedStitch","Message"
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_LEDGER_APPEND_RETRIEVAL_PROOF_20260518_001732.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_LIVE_BUILD_GATE_DEFINITION_PROOF_20260518_003121.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_LIVE_BUILD_GATE_DEFINITION_PROOF_20260518_003121.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_LIVE_BUILD_GATE_WALK_PROOF_20260518_003626.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_MALFORMED_ROW_RECOVERY_DRY_RUN_PROOF_20260518_002040.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_MULTI_NODE_PARENT_CHILD_CLOSE_DRY_RUN_PROOF_20260518_002156.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_NEXT_RUN_002_LEDGER_REPAIR_PROOF_20260518_000046.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_NEXT_RUN_002_SINGLE_SYSTEM_LEDGER_PROOF_20260517_235959.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_NEXT_RUN_002_SINGLE_SYSTEM_LEDGER_PROOF_20260517_235959.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_NEXT_RUN_003_PARENT_CHILD_MAP_PROOF_20260518_000340.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_NEXT_RUN_003_PARENT_CHILD_MAP_PROOF_20260518_000340.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_OPEN_CHILD_REFUSAL_DRY_RUN_PROOF_20260518_002355.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_PROMOTION_READINESS_SUMMARY_PROOF_20260518_001322.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_RESUME_MENU_POINTER_DEFINITION_PROOF_20260518_010928.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_RESUME_MENU_POINTER_DEFINITION_PROOF_20260518_010928.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_RESUME_MENU_POINTER_DEFINITION_PROOF_20260518_010950.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_RESUME_MENU_POINTER_DEFINITION_PROOF_20260518_010950.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_RESUME_MENU_POINTER_WALK_PROOF_20260518_011102.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_RUN_001_REWALK_AFTER_HARD_SUIT_CLARIFIER_PROOF_20260517_235847.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_RUN_001_REWALK_AFTER_HARD_SUIT_CLARIFIER_PROOF_20260517_235847.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_RUN_001_WALK_AROUND_PROOF_20260517_235558.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_CHAT_ONLY_SIMULATION_DRY_RUN_PROOF_20260518_004828.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_COMMAND_BUILD_APPROVAL_CHECKLIST_DEFINITION_PROOF_20260518_005412.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_COMMAND_BUILD_APPROVAL_CHECKLIST_DEFINITION_PROOF_20260518_005412.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_COMMAND_BUILD_APPROVAL_CHECKLIST_WALK_PROOF_20260518_005650.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_COMMAND_BUILD_APPROVAL_GATE_CHECK_PROOF_20260518_010001.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_COMMAND_BUILD_BLOCKED_PARK_PROOF_20260518_010116.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_COMMAND_BUILD_BLOCKED_PARK_PROOF_20260518_010116.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_COMMAND_BUILD_PACKAGE_APPROVAL_WALK_PROOF_20260518_005912.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_COMMAND_BUILD_PACKAGE_PROPOSAL_DRY_RUN_PROOF_20260518_005752.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_COMMAND_BUILD_PROPOSAL_DRY_RUN_PROOF_20260518_005214.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_COMMAND_BUILD_READINESS_WALK_PROOF_20260518_005315.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_DROP_CAPTURE_PROOF_20260517_234653.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_DROP_CAPTURE_PROOF_20260517_234653.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_OUTPUT_RULE_DEFINITION_PROOF_20260518_004344.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/RUNTIME_KERNEL_STATUS_OUTPUT_RULE_WALK_PROOF_20260518_004436.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/SAM_REVIEW_CHILD_SHELL_RECURSIVE_CORE_PACKET_SAVE_RECEIPT_20260521.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/SCALE_STEP_CHAIN_PROOF_REVIEW_IGNORED_PATH_MANIFEST_20260530.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/SCALE_STEP_CHAIN_PROOF_REVIEW_LOCK_RECEIPT_20260530.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/SCRATCH_AND_SNIFF_GATE_AUDIT_PARSER_LENS_BRANCH_PROOF_RECEIPT_20260528_005900.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/SELF_VERIFYING_SAVE_SCRIPT_RULE_RECEIPT_20260527_010302.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/SELF_VERIFYING_SAVE_SCRIPT_RULE_RECEIPT_20260527_011014.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/SHELL_OUTTAKE_USER_VIEW_TRIAL_EVIDENCE_IGNORED_PATH_MANIFEST_20260530.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/SHELL_OUTTAKE_WHIRLPOOL_WEB_FIT_REFINEMENT_IGNORED_PATH_MANIFEST_20260530.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/SOFT_SUIT_CHAT_DROP_COPY_LOCK_RECEIPT_20260528_011839.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/SOLUTION_TO_CONCEPT_CROSS_EXAM_FIT_LOOP_ROUTE_RECEIPT_20260527.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/SORTING_RULES_FAMILY_TREE_20260510.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/SOURCE_TO_HOUSE_WASH_FIT_DECISION_STAGE_MANIFEST_20260528.csv","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/SPLIT_PROOF_SAVE_FLOW_RULE_PROOF_PHASE_RECEIPT_20260518.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/SPLIT_PROOF_SAVE_FLOW_RULE_PROOF_PHASE_RECEIPT_20260518.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/STATE_TRANSFER_CONTINUITY_SEAL_CANDIDATE_FAMILY_LOCKSAVE_20260517_062647.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/SUNO_CROWN_THREAD_SYMBOLIC_CONTINUITY_RECEIPT_20260519.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/SYSTEM_GROUP_LINK_ROOM_INSTALL_RECEIPT_20260518.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/SYSTEM_GROUP_LINK_ROOM_INSTALL_RECEIPT_20260518.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/TARGETED_SYSTEM_COVERAGE_ADDENDUM_AFTER_LIVE_TEST_009_20260511.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/TARGETED_SYSTEM_COVERAGE_ADDENDUM_AFTER_LIVE_TEST_009_20260511.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/TECH_REVIEW_OPERATING_SURFACE_PROPOSAL_20260511.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/THINK_TANK_OPPOSITION_CROSS_CHECK_LENS_RULE_SAVE_RECEIPT_20260528_024851.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/TINY_BATCH_ADVERSARIAL_TRIAL_EVIDENCE_IGNORED_PATH_MANIFEST_20260530.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/TINY_BATCH_VERIFIER_TRIAL_EVIDENCE_IGNORED_PATH_MANIFEST_20260530.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/TODO_CONTROL_BOARD_INSTALL_RECEIPT_20260518.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/TODO_ROOM_INSTALL_RECEIPT_20260518.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/TODO_ROOM_INSTALL_RECEIPT_20260518.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/TODO_TRACE_TRIAGE_GATE_INSTALL_RECEIPT_20260518.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/TODO_WEAKEST_LINK_SELECTION_REPAIR_RECEIPT_20260520.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/TRIPLE_CHECK_BEFORE_RESEND_HARDENING_IGNORED_PATH_MANIFEST_20260530.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/UNCONTAMINATED_OBSERVER_FIRST_CONTACT_MESS_TEST_PROOF_PHASE_RECEIPT_20260518.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/VALENCE_COUNCIL_GATED_TORUS_SOURCE_PATTERN_RECEIPT_20260520.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/WEIGH_OPTIONS_BEFORE_CODE_RULE_RECEIPT_20260518.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/WHOLE_HOUSE_OUTSIDE_REVIEW_HANDOFF_CREATE_RECEIPT_20260519.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/WHOLE_HOUSE_OUTSIDE_REVIEW_HANDOFF_CURRENT_STATE_REFRESH_RECEIPT_20260519.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/WHOLE_HOUSE_OUTSIDE_REVIEW_HANDOFF_DUMP_FOLDER_CONTRACT_RECEIPT_20260519.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/WHOLE_HOUSE_REVIEW_HANDOFF_BOSS_ACTIVATION_RECEIPT_20260519.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/WORD_WASH_BASE_WORD_PROOF_IGNORED_PATH_MANIFEST_20260530.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/WORD_WASH_PROOF_TRIAL_AND_PROBE_SAFE_IGNORED_PATH_MANIFEST_20260530.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/WORD_WASH_SECOND_TRIAL_EVIDENCE_IGNORED_PATH_MANIFEST_20260530.txt","RECEIPT_OBJECT","Boundary","RECEIPT WITHOUT LIMIT","POLICY STITCH","Receipt should state boundary and limits."
"WATCH","PROOF_HISTORY/YOUTUBE_BIOLOGY_PERCEPTION_SOURCE_INTAKE_RECEIPT_20260522.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/YOUTUBE_COMMUNICATION_SYNTAX_SOURCE_INTAKE_RECEIPT_20260522.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/YOUTUBE_FOUR_SOURCE_REVIEWED_SOURCE_ORE_MAP_RECEIPT_20260522.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/YOUTUBE_JUMPING_SPIDER_BRAIN_SOURCE_INTAKE_RECEIPT_20260522.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","PROOF_HISTORY/YOUTUBE_STRUCTURED_AWARENESS_AND_ODD_SOURCE_INTAKE_RECEIPT_20260522.txt","RECEIPT_OBJECT","ObjectProved","HASH WITHOUT BONE","BONE STITCH","Receipt should name object/action proved."
"WATCH","BRAIN_LEARNING/ABUNDANCE_THROUGH_PLACEMENT_RULE_20260518.md","RULE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","BRAIN_LEARNING/ABUNDANCE_THROUGH_PLACEMENT_RULE_20260518.md","RULE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","Rule/candidate should name return or next condition."
"WATCH","BRAIN_LEARNING/ABUNDANCE_THROUGH_PLACEMENT_RULE_20260518.md","RULE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","BRAIN_LEARNING/ABUNDANCE_THROUGH_PLACEMENT_RULE_20260518.md","RULE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","BRAIN_LEARNING/ACTIVE_BALL_LOAD_SAFETY_GATE_20260519.md","RULE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","BRAIN_LEARNING/ACTIVE_BALL_LOAD_SAFETY_GATE_20260519.md","RULE_OBJECT","ProofOrSource","HASH WITHOUT BONE","BONE STITCH","Rule/candidate should have proof/source pointer."
"WATCH","BRAIN_LEARNING/ACTIVE_BALL_LOAD_SAFETY_GATE_20260519.md","RULE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","BRAIN_LEARNING/ACTIVE_BALL_LOAD_SAFETY_GATE_20260519.md","RULE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","Rule/candidate should name return or next condition."
"WATCH","BRAIN_LEARNING/ACTIVE_BALL_LOAD_SAFETY_GATE_20260519.md","RULE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","BRAIN_LEARNING/ACTIVE_OBJECT_RELEASE_AND_SIGNAL_DISCIPLINE_RULE_20260524.md","RULE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","BRAIN_LEARNING/ACTIVE_OBJECT_RELEASE_AND_SIGNAL_DISCIPLINE_RULE_20260524.md","RULE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","BRAIN_LEARNING/ADAPT_ADOPT_CRITIQUE_LEARNING_GATE_20260519.md","RULE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","BRAIN_LEARNING/ADAPT_ADOPT_CRITIQUE_LEARNING_GATE_20260519.md","RULE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","BRAIN_LEARNING/ADAPT_ADOPT_CRITIQUE_LEARNING_GATE_20260519.md","RULE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","Rule/candidate should name return or next condition."
"WATCH","BRAIN_LEARNING/ADOPT_ADAPT_FOUND_FIX_LIVE_APPLICATION_RULE_20260520.md","RULE_OBJECT","Currentness","CURRENTNESS SPELL","CURRENTNESS STITCH","Currentness state is not obvious."
"WATCH","BRAIN_LEARNING/ADOPT_ADAPT_FOUND_FIX_LIVE_APPLICATION_RULE_20260520.md","RULE_OBJECT","Disposition","DISPOSITION GAP","DISPOSITION STITCH","Disposition shelf/state is not obvious."
"WATCH","BRAIN_LEARNING/ADOPT_ADAPT_FOUND_FIX_LIVE_APPLICATION_RULE_20260520.md","RULE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","Rule/candidate should name return or next condition."
"WATCH","BRAIN_LEARNING/ADOPT_ADAPT_FOUND_FIX_LIVE_APPLICATION_RULE_20260520.md","RULE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","BRAIN_LEARNING/AFTER_FIX_CARRYOVER_LATCH_RULE_20260520.md","RULE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","BRAIN_LEARNING/AFTER_FIX_CARRYOVER_LATCH_RULE_20260520.md","RULE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","Rule/candidate should name return or next condition."
"WATCH","BRAIN_LEARNING/AFTER_FIX_CARRYOVER_LATCH_RULE_20260520.md","RULE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","BRAIN_LEARNING/AFTER_RUN_BREADCRUMB_WASH_LEAP_CLOSE_LIVING_ORDER_20260528.md","RULE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","BRAIN_LEARNING/AHA_SIGNAL_CALIBRATION_RULE_20260519.md","RULE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","BRAIN_LEARNING/AHA_SIGNAL_CALIBRATION_RULE_20260519.md","RULE_OBJECT","ProofOrSource","HASH WITHOUT BONE","BONE STITCH","Rule/candidate should have proof/source pointer."
"WATCH","BRAIN_LEARNING/AHA_SIGNAL_CALIBRATION_RULE_20260519.md","RULE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","Rule/candidate should name return or next condition."
"WATCH","BRAIN_LEARNING/AHA_SIGNAL_CALIBRATION_RULE_20260519.md","RULE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","No obvious return/next condition."
"WATCH","BRAIN_LEARNING/AHA_SIGNAL_CALIBRATION_RULE_20260519.md","RULE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","BRAIN_LEARNING/ALL_ANGLES_COVERAGE_EXPANSION_PASS_RULE_20260524.md","RULE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","BRAIN_LEARNING/ALL_ANGLES_COVERAGE_EXPANSION_PASS_RULE_20260524.md","RULE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","BRAIN_LEARNING/ALL_GATES_DATA_WASTE_TEAM_ENTRY_PROTOCOL_20260527.md","RULE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","BRAIN_LEARNING/ALPHA_OMEGA_HINDSIGHT_NEIGHBOR_ORDER_20260523.md","RULE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","BRAIN_LEARNING/ALPHA_OMEGA_HINDSIGHT_NEIGHBOR_ORDER_20260523.md","RULE_OBJECT","RoutingReference","ROUTELESS LIVING THING","MAP STITCH","Object not referenced by detected routing surfaces."
"WATCH","BRAIN_LEARNING/ANTI_AGREEMENT_PROOF_IN_PUDDING_RULE_20260519.md","RULE_OBJECT","KeyOrTag","TAG WITHOUT KEY","KEY STITCH","No obvious key/tag/species/toolbelt/authority marker."
"WATCH","BRAIN_LEARNING/ANTI_AGREEMENT_PROOF_IN_PUDDING_RULE_20260519.md","RULE_OBJECT","ReturnOrNext","ROOM WITHOUT RETURN","RETURN STITCH","Rule/candidate should name return or next condition."
